user_id,user_level
100633098,B级达人
101295007,0交易达人
101579476,E级达人
103022634,0交易达人
103291451,F级达人
10454556,E级达人
105114248,D级达人
105468843,0交易达人
10591545,0交易达人
106407645,0交易达人
107334382,D级达人
108380027,F级达人
111640848,0交易达人
11168807,F级达人
112230784,0交易达人
11256060,A级达人
113127278,F级达人
114179261,D级达人
116134224,F级达人
117525990,F级达人
119732936,本月新增达人
120470237,B级达人
122496089,0交易达人
122518231,F级达人
125920104,F级达人
127232318,F级达人
128259353,F级达人
12847499,B级达人
131953745,0交易达人
133100867,0交易达人
134658815,F级达人
13531196,F级达人
136805356,0交易达人
137416181,F级达人
137871245,0交易达人
138545259,C级达人
13931901,0交易达人
139664766,F级达人
140071250,E级达人
14116552,F级达人
14177864,C级达人
14420663,F级达人
145158730,0交易达人
145362401,F级达人
147322577,F级达人
148826605,0交易达人
14905716,0交易达人
149172311,F级达人
15150198,B级达人
151879540,D级达人
152254837,A级达人
15244545,0交易达人
15338229,F级达人
154758873,0交易达人
155436544,0交易达人
156398328,F级达人
15706816,本月新增达人
157934440,F级达人
159536212,F级达人
161293863,0交易达人
16186692,A级达人
163059917,F级达人
16615405,F级达人
167304941,0交易达人
16886773,E级达人
169597079,A级达人
170043515,0交易达人
170962685,F级达人
171133006,E级达人
171871281,0交易达人
172155750,0交易达人
172197893,本月新增达人
172738131,F级达人
173008682,0交易达人
174251858,0交易达人
175717115,本月新增达人
175725058,本月新增达人
176347904,本月新增达人
176563595,本月新增达人
20113377,F级达人
20232780,0交易达人
20369414,C级达人
22349585,D级达人
22465926,本月新增达人
23310717,F级达人
24757184,0交易达人
24945480,D级达人
26068899,A级达人
26533448,A级达人
26642562,F级达人
27205768,0交易达人
27567875,0交易达人
27699134,F级达人
28460046,F级达人
28777484,0交易达人
28932022,F级达人
29552159,E级达人
29692625,D级达人
30061707,F级达人
31080940,C级达人
31568128,D级达人
31582823,E级达人
32793004,B级达人
33106229,F级达人
33396202,B级达人
34497089,E级达人
35262231,F级达人
35877995,C级达人
35930502,F级达人
36273190,A级达人
36324125,F级达人
36729480,D级达人
3684079,F级达人
37301491,F级达人
38243764,0交易达人
38992715,0交易达人
39550517,A级达人
39635201,F级达人
39737444,F级达人
40252673,F级达人
40276674,F级达人
40587319,0交易达人
41964556,0交易达人
42015543,0交易达人
43236978,A级达人
43341595,F级达人
43514195,F级达人
44400500,C级达人
44891552,F级达人
45530479,A级达人
45785759,0交易达人
45870955,0交易达人
45953444,F级达人
46433997,0交易达人
46734982,0交易达人
