user_id,user_level
105897690,C级达人
107483860,F级达人
109975359,F级达人
11283520,C级达人
11778147,本月新增达人
120955706,F级达人
12888397,C级达人
130398016,F级达人
130445376,0交易达人
134002017,F级达人
134041224,C级达人
134675277,0交易达人
13494397,A级达人
136998638,C级达人
13836348,0交易达人
140071250,E级达人
14016432,F级达人
14420663,F级达人
14794703,C级达人
149806552,F级达人
150597447,本月新增达人
159859003,F级达人
161897493,0交易达人
163819063,B级达人
163820360,D级达人
166977051,E级达人
169750008,0交易达人
171019140,F级达人
172053707,本月新增达人
17266894,F级达人
173242854,0交易达人
173828122,0交易达人
175594576,本月新增达人
175625458,本月新增达人
176098636,本月新增达人
176467596,本月新增达人
176492376,本月新增达人
17910267,C级达人
19252367,E级达人
23327660,E级达人
24759856,E级达人
26368342,E级达人
26541722,C级达人
26672679,0交易达人
28737359,F级达人
29393368,F级达人
31210978,F级达人
33038835,F级达人
33099593,F级达人
3684135,F级达人
36874644,D级达人
37878661,E级达人
38054351,F级达人
38065466,F级达人
39363907,F级达人
41346242,E级达人
42231433,E级达人
42996620,F级达人
43180037,0交易达人
43200062,F级达人
43977693,0交易达人
44004055,E级达人
44710180,本月新增达人
45248477,C级达人
45556987,F级达人
48025862,F级达人
48328580,F级达人
48670079,F级达人
48844191,0交易达人
49217989,A级达人
49726079,0交易达人
50215162,F级达人
51188032,E级达人
51644635,F级达人
52063173,0交易达人
53357724,0交易达人
53612731,0交易达人
5386233,F级达人
5390845,A级达人
5734360,E级达人
59907270,E级达人
60845459,F级达人
6164274,S级达人
6186983,F级达人
63747501,D级达人
65930313,F级达人
6872964,本月新增达人
6961006,E级达人
71629455,E级达人
72028725,F级达人
7317041,B级达人
7480210,F级达人
75490288,E级达人
76228198,C级达人
77273713,0交易达人
83306056,F级达人
84174733,0交易达人
85777724,0交易达人
87315756,E级达人
8787902,F级达人
91626954,F级达人
91674151,C级达人
96214950,F级达人
9890434,F级达人
10052083,F级达人
101009573,F级达人
101970806,E级达人
102145978,F级达人
105186477,F级达人
107723424,F级达人
110395810,F级达人
110979737,D级达人
118039744,E级达人
119626999,F级达人
121286039,F级达人
125251712,F级达人
126058753,F级达人
12838760,A级达人
128562531,F级达人
134340833,C级达人
136850083,F级达人
136867520,0交易达人
13954067,C级达人
14127959,F级达人
142534769,F级达人
142880434,0交易达人
14355849,F级达人
14510490,A级达人
145362401,F级达人
145393859,F级达人
145850848,A级达人
14592448,E级达人
150496826,0交易达人
152540027,F级达人
153397560,0交易达人
