user_id,user_level
10010198,S级达人
10242227,A级达人
103707178,C级达人
105469688,F级达人
106733036,0交易达人
10702934,D级达人
11059832,F级达人
111867166,F级达人
112311616,0交易达人
11256060,A级达人
112886447,E级达人
114179261,D级达人
114778028,D级达人
116423755,F级达人
117049263,B级达人
11729630,0交易达人
119273042,F级达人
119981437,E级达人
120955706,F级达人
122679873,0交易达人
123127868,C级达人
123513929,0交易达人
124906795,F级达人
12519897,0交易达人
127085616,F级达人
130392756,F级达人
130493801,F级达人
130644547,F级达人
130677676,F级达人
132310880,F级达人
13298324,D级达人
13494397,A级达人
135035321,F级达人
13569921,F级达人
13595217,F级达人
136495963,F级达人
13983331,0交易达人
14016432,F级达人
14108616,A级达人
143651563,F级达人
14420663,F级达人
144361462,C级达人
14458501,F级达人
144697510,F级达人
145840571,F级达人
146240324,C级达人
147934550,0交易达人
14837954,F级达人
149047418,A级达人
150597447,本月新增达人
15114206,C级达人
15299824,F级达人
15300677,0交易达人
156700379,F级达人
156711992,F级达人
156789948,F级达人
157306362,F级达人
158013461,F级达人
159332398,F级达人
160034857,F级达人
160445785,E级达人
16294753,0交易达人
163819063,B级达人
163820360,D级达人
16404959,E级达人
165842205,F级达人
166977051,E级达人
16886773,E级达人
170076900,F级达人
170183019,本月新增达人
170617883,F级达人
171019140,F级达人
171794196,0交易达人
172053707,本月新增达人
17266894,F级达人
172853211,F级达人
173017564,0交易达人
173225903,0交易达人
173242854,0交易达人
173828122,0交易达人
176098636,本月新增达人
17906856,F级达人
18057252,F级达人
18158241,0交易达人
18302526,F级达人
18461312,E级达人
18610418,F级达人
18834508,B级达人
19004934,0交易达人
19252367,E级达人
19310770,C级达人
19351962,F级达人
19651132,C级达人
20740458,B级达人
20808670,F级达人
20986945,F级达人
22057465,B级达人
22670496,F级达人
23685573,0交易达人
24759856,E级达人
24800409,F级达人
25758511,F级达人
25955105,0交易达人
26368342,E级达人
26951348,E级达人
27834856,C级达人
27957320,F级达人
28226769,F级达人
28996854,0交易达人
30336162,D级达人
31775916,F级达人
33117738,C级达人
33719654,D级达人
33723471,C级达人
34553035,F级达人
34642223,0交易达人
34856945,C级达人
35313750,0交易达人
35511235,F级达人
35982815,F级达人
36025515,0交易达人
36751630,E级达人
3693509,0交易达人
38349319,0交易达人
3910793,F级达人
39584161,F级达人
40414909,F级达人
41287070,A级达人
41325400,E级达人
41346242,E级达人
41676439,F级达人
42390157,0交易达人
42884657,B级达人
43200062,F级达人
43527375,F级达人
44031734,F级达人
44553054,F级达人
44874531,E级达人
45871317,F级达人
45925303,F级达人
45995316,A级达人
47650136,0交易达人
48025862,F级达人
49217989,A级达人
49374699,F级达人
49883022,F级达人
49954269,F级达人
51306927,0交易达人
51856412,0交易达人
52895855,E级达人
5304272,F级达人
53612731,0交易达人
5408458,B级达人
54187519,E级达人
5496641,0交易达人
5529927,0交易达人
56399409,F级达人
57509337,F级达人
5805340,0交易达人
5907610,A级达人
60357124,0交易达人
61021659,F级达人
61400434,B级达人
6164274,S级达人
62547394,F级达人
63375753,F级达人
64126603,F级达人
64327394,本月新增达人
6647757,本月新增达人
66495661,0交易达人
66890184,E级达人
67416959,0交易达人
6760970,0交易达人
67661403,0交易达人
6949181,F级达人
69942497,F级达人
7455764,E级达人
7474402,C级达人
7534259,A级达人
75955911,F级达人
7625837,E级达人
78659187,F级达人
79077660,F级达人
79519786,F级达人
8078630,F级达人
8187064,0交易达人
82619030,F级达人
83119182,E级达人
8351869,D级达人
84233487,F级达人
85466292,0交易达人
91287445,0交易达人
9144343,D级达人
91960560,0交易达人
9381130,A级达人
96065395,F级达人
96205279,F级达人
10052083,F级达人
101037057,F级达人
102409748,0交易达人
102712151,F级达人
105186477,F级达人
105853384,F级达人
10606063,F级达人
110143803,F级达人
110818254,F级达人
110979737,D级达人
111111061,F级达人
114028823,0交易达人
115434817,0交易达人
115449166,F级达人
11602218,A级达人
117522792,0交易达人
11887119,F级达人
12502332,F级达人
12514866,B级达人
125694011,F级达人
12790347,0交易达人
12805180,F级达人
128791340,E级达人
13010422,0交易达人
130598362,0交易达人
131066087,F级达人
131804328,F级达人
13417401,0交易达人
135141509,0交易达人
135245081,E级达人
13566404,E级达人
135970488,F级达人
136474932,E级达人
13752396,E级达人
138060616,F级达人
13847177,F级达人
13954067,C级达人
14177864,C级达人
14201080,F级达人
142418686,0交易达人
14255992,0交易达人
142880434,0交易达人
143550689,A级达人
144167116,E级达人
14510490,A级达人
145850848,A级达人
14592448,E级达人
145930745,E级达人
146070872,F级达人
146977270,F级达人
147514906,0交易达人
151083733,F级达人
15132087,F级达人
155994442,S级达人
15735134,F级达人
15819326,S级达人
158713893,0交易达人
162491802,E级达人
16340073,A级达人
16615405,F级达人
167200900,F级达人
16815945,C级达人
16940250,B级达人
170809078,0交易达人
17107711,D级达人
171308724,E级达人
171956135,E级达人
172507503,E级达人
172929450,F级达人
173805188,0交易达人
173819352,本月新增达人
175161089,本月新增达人
176043638,本月新增达人
176472580,本月新增达人
176625672,本月新增达人
17705426,B级达人
18655967,0交易达人
18665274,F级达人
18681315,F级达人
18762910,B级达人
18834677,F级达人
20687845,F级达人
21602622,F级达人
23675654,F级达人
24120283,F级达人
24192490,F级达人
24601425,D级达人
25266503,D级达人
26525218,A级达人
