user_id,user_level
100491360,F级达人
10113016,F级达人
10179423,本月新增达人
10324068,A级达人
106900352,F级达人
10906184,0交易达人
109350719,F级达人
112691583,F级达人
115344731,F级达人
115958660,F级达人
11627843,E级达人
116811142,C级达人
117185652,F级达人
118373325,E级达人
118768274,F级达人
119226521,F级达人
121609743,F级达人
121824883,0交易达人
124147122,F级达人
126871153,F级达人
127357530,D级达人
129093577,A级达人
13014486,本月新增达人
13035355,F级达人
130370551,F级达人
130726308,F级达人
131156704,E级达人
142636729,F级达人
143117813,F级达人
14437135,F级达人
144515067,F级达人
14579420,E级达人
146728388,F级达人
146862405,0交易达人
147751255,C级达人
150753161,0交易达人
156456229,0交易达人
15836104,0交易达人
15843396,F级达人
160239230,D级达人
160680859,F级达人
160775454,F级达人
161250394,F级达人
162980840,0交易达人
165368123,0交易达人
166699436,本月新增达人
166943138,F级达人
167193842,E级达人
167812028,F级达人
169300794,D级达人
16958906,E级达人
170043515,0交易达人
170807509,0交易达人
171052820,F级达人
171416519,本月新增达人
173039376,F级达人
173800709,0交易达人
174263843,0交易达人
174828320,本月新增达人
176079682,本月新增达人
176106588,本月新增达人
17674838,F级达人
18136465,F级达人
18179481,E级达人
18894320,E级达人
18927761,F级达人
19432884,F级达人
19861477,C级达人
20411471,0交易达人
20450494,0交易达人
22321475,F级达人
23223146,本月新增达人
23433372,E级达人
23642488,F级达人
23983111,F级达人
25313654,0交易达人
25602076,F级达人
26070871,C级达人
26104709,本月新增达人
26118432,C级达人
26533448,A级达人
27042764,F级达人
27335727,E级达人
27701774,E级达人
28460046,F级达人
28489479,C级达人
28497475,F级达人
28819607,F级达人
30573301,F级达人
30683795,F级达人
31025167,F级达人
31256611,S级达人
31995556,D级达人
32884242,0交易达人
32891734,E级达人
33894990,F级达人
34144482,F级达人
34655162,0交易达人
35279013,F级达人
35535960,F级达人
36132487,B级达人
37322757,本月新增达人
37335603,E级达人
37658223,0交易达人
42194279,F级达人
42739809,A级达人
43126906,F级达人
43368660,F级达人
43514195,F级达人
43705188,F级达人
44494980,0交易达人
44891044,0交易达人
45498838,F级达人
47077234,F级达人
48048417,0交易达人
49021340,F级达人
49895491,E级达人
50540309,0交易达人
51607109,E级达人
5280407,0交易达人
55910744,F级达人
56082724,C级达人
59332221,本月新增达人
6159084,A级达人
61695476,0交易达人
6182620,A级达人
63634480,B级达人
64533394,0交易达人
6582353,A级达人
66437858,E级达人
67848951,F级达人
68795087,本月新增达人
7113206,F级达人
74317804,F级达人
74963424,F级达人
76157196,E级达人
7760246,F级达人
77614496,B级达人
8268343,A级达人
82802381,F级达人
8737756,A级达人
8766596,0交易达人
94198521,E级达人
9423966,0交易达人
94250850,本月新增达人
96385468,F级达人
9800089,E级达人
99290295,F级达人
99317687,B级达人
10213105,A级达人
10347953,F级达人
110962171,F级达人
11367573,F级达人
113990655,E级达人
114063151,F级达人
114984208,0交易达人
115938043,0交易达人
116478673,0交易达人
121103272,E级达人
12190818,A级达人
123131323,F级达人
12326414,E级达人
123376141,0交易达人
123747702,F级达人
126084529,F级达人
126341221,B级达人
126782286,0交易达人
128475821,F级达人
12965768,C级达人
130846667,F级达人
131486019,F级达人
132472416,F级达人
133081701,C级达人
135082902,F级达人
135375177,F级达人
136815618,F级达人
13769654,D级达人
138294473,0交易达人
138407478,0交易达人
139374988,F级达人
139523781,F级达人
140523910,F级达人
144031046,F级达人
144414723,F级达人
146843945,A级达人
14859481,F级达人
152040175,F级达人
153017762,F级达人
156222318,0交易达人
159397327,F级达人
16013391,D级达人
163011495,E级达人
163461877,F级达人
16369916,E级达人
16813876,B级达人
172207903,F级达人
172635440,本月新增达人
172638578,F级达人
173905943,0交易达人
17412220,A级达人
174145620,本月新增达人
174263880,本月新增达人
174850200,本月新增达人
175557462,本月新增达人
175624086,本月新增达人
175777010,本月新增达人
176017206,本月新增达人
176458919,本月新增达人
176479107,本月新增达人
17651774,D级达人
17782735,F级达人
18061688,F级达人
18333329,E级达人
18691645,0交易达人
20060430,C级达人
20318236,C级达人
21390945,C级达人
21471091,F级达人
22796059,本月新增达人
22877723,F级达人
24115168,0交易达人
25442424,0交易达人
26095665,E级达人
26189889,E级达人
26985977,0交易达人
27492214,0交易达人
27822496,A级达人
27835883,0交易达人
28364102,E级达人
28519923,F级达人
29259790,C级达人
31080940,C级达人
31513507,A级达人
32168344,0交易达人
33078221,F级达人
33283472,A级达人
33528550,F级达人
33878376,F级达人
34435701,E级达人
35367120,F级达人
35877995,C级达人
36562962,C级达人
36717948,F级达人
37286794,0交易达人
37672559,0交易达人
38078145,B级达人
38243764,0交易达人
38489477,B级达人
38572612,0交易达人
39061490,F级达人
39335191,0交易达人
39828880,F级达人
41642233,本月新增达人
42015543,0交易达人
42483814,0交易达人
42736645,C级达人
44224979,F级达人
44355520,F级达人
45313803,B级达人
45893226,D级达人
46327923,F级达人
46336207,本月新增达人
47081653,E级达人
47544379,0交易达人
49164532,F级达人
50270853,A级达人
52659639,F级达人
53198767,F级达人
53838654,本月新增达人
5419141,D级达人
5445195,A级达人
55745138,C级达人
56258652,E级达人
56445573,F级达人
5650007,A级达人
5668005,F级达人
58073704,E级达人
58819580,0交易达人
59001303,A级达人
5989075,0交易达人
6049353,F级达人
61454989,F级达人
62547228,C级达人
63829188,F级达人
6418908,C级达人
64235471,F级达人
64324278,F级达人
64707294,0交易达人
64746840,0交易达人
64932238,0交易达人
6507353,本月新增达人
65932386,0交易达人
66149605,F级达人
67218424,本月新增达人
68675803,F级达人
69690620,F级达人
7025091,0交易达人
70256367,F级达人
70616062,0交易达人
70990409,0交易达人
73827183,C级达人
74147623,E级达人
7522115,S级达人
75310140,本月新增达人
76530231,0交易达人
7831719,F级达人
81967868,F级达人
82592463,F级达人
8306155,F级达人
83831369,F级达人
8401504,A级达人
84209921,E级达人
8546686,S级达人
87998703,F级达人
88777168,F级达人
91234848,E级达人
9302308,D级达人
95153379,0交易达人
95246012,F级达人
95282698,F级达人
9532993,A级达人
9586164,A级达人
96131241,F级达人
99475880,F级达人
99858081,F级达人
103707178,C级达人
10606668,S级达人
106733036,0交易达人
10702934,D级达人
111272017,F级达人
112516997,F级达人
113117196,0交易达人
117049263,B级达人
11950253,本月新增达人
121849228,F级达人
122845919,F级达人
124183016,E级达人
124482041,0交易达人
128004655,F级达人
128156515,F级达人
12888397,C级达人
129994569,F级达人
130398016,F级达人
130609654,C级达人
130644547,F级达人
13282930,A级达人
13298711,F级达人
133215019,F级达人
13324410,本月新增达人
134675277,0交易达人
13494397,A级达人
136000098,F级达人
136261089,F级达人
137086528,F级达人
138276815,F级达人
139645185,0交易达人
14016432,F级达人
14282434,A级达人
143370724,0交易达人
14420663,F级达人
145723718,0交易达人
145840571,F级达人
145841968,F级达人
145926043,F级达人
148048525,0交易达人
14812051,0交易达人
150597447,本月新增达人
150739976,A级达人
15496644,E级达人
157599762,B级达人
163074366,C级达人
163128895,0交易达人
163819063,B级达人
163820360,D级达人
164469129,0交易达人
165842205,F级达人
166977051,E级达人
16886773,E级达人
170076900,F级达人
170785985,F级达人
171206210,F级达人
172006417,0交易达人
172053707,本月新增达人
172184141,F级达人
173242854,0交易达人
174493210,本月新增达人
17492877,F级达人
175594576,本月新增达人
17911939,E级达人
17924094,F级达人
18302526,F级达人
18461312,E级达人
18497138,B级达人
18607536,0交易达人
19186321,C级达人
19246768,F级达人
19351962,F级达人
20185718,0交易达人
20393421,A级达人
20926750,C级达人
21468536,F级达人
22222828,本月新增达人
22498749,0交易达人
23752056,0交易达人
24759856,E级达人
25567021,0交易达人
26368342,E级达人
26504930,F级达人
27173472,E级达人
29811615,0交易达人
31009464,0交易达人
31210504,A级达人
32002472,0交易达人
35063271,C级达人
35388865,F级达人
35982815,F级达人
36751630,E级达人
3684135,F级达人
36874644,D级达人
37031079,A级达人
37581939,C级达人
37721940,F级达人
37878661,E级达人
3910793,F级达人
39354058,0交易达人
40151806,F级达人
40414909,F级达人
40715731,F级达人
41325400,E级达人
42391018,F级达人
42413823,0交易达人
42625289,D级达人
42872862,A级达人
42977819,F级达人
43106116,0交易达人
43180037,0交易达人
45748113,E级达人
46575293,F级达人
47408960,C级达人
47992556,F级达人
48831258,F级达人
49883022,F级达人
50215162,F级达人
51603237,C级达人
52339157,0交易达人
52742493,0交易达人
5304272,F级达人
5385474,0交易达人
54125486,0交易达人
5472825,E级达人
5529927,0交易达人
55373576,F级达人
5649932,S级达人
57464752,本月新增达人
5782174,本月新增达人
60357124,0交易达人
6065814,F级达人
60845459,F级达人
60904127,E级达人
6164274,S级达人
63126153,0交易达人
6388898,A级达人
64327394,本月新增达人
65160771,F级达人
65339212,F级达人
6589668,F级达人
68255061,F级达人
70079377,E级达人
72028725,F级达人
72137621,E级达人
7317041,B级达人
7367425,F级达人
7414634,F级达人
7455764,E级达人
75195044,0交易达人
76228198,C级达人
7625837,E级达人
84221786,F级达人
85338173,E级达人
85978875,0交易达人
86162420,0交易达人
88008398,D级达人
91193981,F级达人
91256873,F级达人
92067116,0交易达人
95478111,F级达人
97492506,C级达人
104566605,F级达人
112390878,F级达人
112849631,E级达人
115912277,F级达人
122450376,F级达人
122620206,A级达人
126686147,F级达人
12771919,F级达人
129609494,E级达人
129985131,F级达人
130830418,0交易达人
131656146,E级达人
13535721,A级达人
135885757,0交易达人
13631762,B级达人
137187498,F级达人
138545259,C级达人
140072557,0交易达人
140971835,0交易达人
142899709,C级达人
14491209,E级达人
146228297,F级达人
14674529,A级达人
14695363,F级达人
148736054,本月新增达人
149055655,F级达人
149163544,0交易达人
150163485,F级达人
15139367,C级达人
152739906,本月新增达人
153992195,本月新增达人
154299079,C级达人
15630436,0交易达人
156562805,0交易达人
15727303,C级达人
161153552,0交易达人
16351898,0交易达人
164274016,0交易达人
16506925,D级达人
16695923,C级达人
169224670,0交易达人
170433036,E级达人
172598567,本月新增达人
172622605,F级达人
172981317,F级达人
175560433,本月新增达人
175581433,本月新增达人
176089784,本月新增达人
18536005,E级达人
19603742,A级达人
19829499,E级达人
20512663,F级达人
20926377,B级达人
24278629,F级达人
24826964,F级达人
24899428,本月新增达人
24971877,E级达人
25828603,E级达人
26201340,B级达人
26793325,E级达人
27659132,S级达人
27975581,D级达人
28093246,本月新增达人
28141461,F级达人
28193263,E级达人
28207901,E级达人
29001195,F级达人
29421970,0交易达人
29783653,C级达人
29789104,C级达人
29963228,F级达人
30387257,F级达人
32336214,F级达人
34845162,本月新增达人
34881545,0交易达人
35257030,F级达人
35525329,A级达人
35887813,F级达人
36445959,E级达人
36856285,F级达人
38025976,E级达人
39715611,F级达人
40296162,C级达人
40531386,A级达人
41183494,F级达人
41419423,C级达人
41602770,本月新增达人
42119398,0交易达人
42453849,E级达人
43414771,F级达人
44019111,F级达人
45076027,0交易达人
45909421,D级达人
46658789,F级达人
47139086,F级达人
4735782,E级达人
47544319,0交易达人
48563220,C级达人
48600514,0交易达人
49093912,0交易达人
49142511,E级达人
49175742,F级达人
5013064,A级达人
51554487,E级达人
51689734,C级达人
51697344,F级达人
5261198,F级达人
53757306,F级达人
5388360,F级达人
56333383,E级达人
60210469,0交易达人
60279950,F级达人
60574071,本月新增达人
60610006,本月新增达人
61908181,F级达人
6231834,E级达人
63248455,E级达人
65696825,0交易达人
67861654,C级达人
67994787,0交易达人
69409663,F级达人
69752200,F级达人
70211234,本月新增达人
70735219,D级达人
71080654,F级达人
7377643,C级达人
7518286,B级达人
75471912,F级达人
76247732,E级达人
76737606,F级达人
76758387,C级达人
80432682,F级达人
81121340,E级达人
8205492,A级达人
84441029,B级达人
85342513,0交易达人
86875271,E级达人
8758285,0交易达人
89301552,0交易达人
90077688,0交易达人
91475059,E级达人
93074461,F级达人
95216758,B级达人
96193227,C级达人
96240956,D级达人
9990232,F级达人
100951894,0交易达人
103291451,F级达人
10405645,0交易达人
10550150,0交易达人
107334382,D级达人
109641961,F级达人
11426267,F级达人
114389120,F级达人
114566612,本月新增达人
11595110,0交易达人
116277574,F级达人
11653483,F级达人
116984654,F级达人
117220490,E级达人
118030390,F级达人
118344104,F级达人
118939034,F级达人
121559752,0交易达人
121909391,F级达人
122042488,F级达人
12215142,S级达人
123842189,0交易达人
124143206,0交易达人
125495851,F级达人
12602265,0交易达人
127121321,F级达人
128260451,本月新增达人
128824952,F级达人
129483131,F级达人
129935912,D级达人
132457412,F级达人
134743283,0交易达人
135434066,F级达人
13866443,B级达人
14246657,F级达人
142687673,E级达人
144083433,0交易达人
144555715,0交易达人
14492078,0交易达人
144948449,0交易达人
145370007,C级达人
150549277,S级达人
150730167,0交易达人
152642373,F级达人
154266884,0交易达人
155375271,F级达人
156172537,E级达人
157750586,F级达人
163278878,F级达人
16938215,0交易达人
170124616,F级达人
170595619,0交易达人
171637982,0交易达人
173022138,F级达人
173250607,0交易达人
173492086,0交易达人
174910666,本月新增达人
175514991,本月新增达人
176152363,本月新增达人
176548613,本月新增达人
17750564,F级达人
18659507,F级达人
19010872,本月新增达人
19296966,F级达人
19698533,E级达人
21383226,本月新增达人
22071301,F级达人
22313047,本月新增达人
22465926,本月新增达人
22905092,C级达人
23267936,A级达人
24549630,0交易达人
25185389,0交易达人
26154199,0交易达人
27653021,F级达人
27772014,F级达人
28949924,E级达人
31217740,F级达人
32097593,C级达人
32787475,0交易达人
33680169,F级达人
34076998,D级达人
35029018,F级达人
35336506,F级达人
36729480,D级达人
36748908,0交易达人
3684102,F级达人
37048951,0交易达人
37159690,本月新增达人
37455496,F级达人
38655651,F级达人
39550131,B级达人
40770662,F级达人
44076899,F级达人
44633458,C级达人
45137995,S级达人
45498496,F级达人
45635339,F级达人
45734194,A级达人
47044608,0交易达人
4948605,E级达人
49626138,F级达人
50084746,A级达人
5024112,F级达人
50295834,D级达人
51612561,F级达人
51926743,E级达人
52369336,F级达人
5262082,F级达人
54585585,C级达人
5465836,A级达人
57654042,F级达人
58479720,F级达人
6008539,0交易达人
60248519,0交易达人
6026510,C级达人
60496346,E级达人
60719806,F级达人
6358885,0交易达人
6364013,0交易达人
64153455,F级达人
64906602,F级达人
68107207,E级达人
69727865,本月新增达人
69978569,F级达人
71119054,E级达人
7129008,F级达人
71751645,F级达人
74161335,F级达人
76380564,0交易达人
76469861,0交易达人
76827924,0交易达人
77779013,F级达人
7865203,D级达人
79938751,F级达人
8143384,0交易达人
81509542,F级达人
81812095,F级达人
8388740,F级达人
8512815,A级达人
85570673,F级达人
8650211,0交易达人
87983253,E级达人
88434284,0交易达人
9138756,F级达人
91486913,E级达人
91496342,F级达人
91619949,A级达人
95955895,F级达人
97423378,0交易达人
9757034,F级达人
98108827,0交易达人
9887363,F级达人
99212055,C级达人
100136786,F级达人
10052083,F级达人
105186477,F级达人
106355643,F级达人
110143803,F级达人
110979737,D级达人
11575729,B级达人
117522792,0交易达人
118039744,E级达人
118880423,F级达人
119600858,0交易达人
119998268,F级达人
120602525,E级达人
121286039,F级达人
12164951,E级达人
122037639,E级达人
122861219,F级达人
124844683,F级达人
124977046,F级达人
12502332,F级达人
129765708,F级达人
129922870,0交易达人
130611171,F级达人
13214754,E级达人
134340833,C级达人
134517224,F级达人
134981576,F级达人
135723887,0交易达人
136180853,F级达人
13632822,F级达人
136867520,0交易达人
138060616,F级达人
13847177,F级达人
14177864,C级达人
14355849,F级达人
145362401,F级达人
148870590,E级达人
14929403,C级达人
153269193,0交易达人
154089631,F级达人
158943164,F级达人
159293176,F级达人
16297029,E级达人
163042111,0交易达人
16525055,本月新增达人
166295358,F级达人
16749117,0交易达人
167567868,F级达人
167792382,F级达人
16966314,C级达人
170963686,F级达人
17197209,A级达人
17214393,F级达人
172507503,E级达人
172525293,0交易达人
172620575,本月新增达人
172919718,0交易达人
17456604,E级达人
174742714,本月新增达人
175542016,本月新增达人
176466002,本月新增达人
17855858,F级达人
18762910,B级达人
18834677,F级达人
20664314,F级达人
21103285,A级达人
21459639,D级达人
21602622,F级达人
21704973,F级达人
22219196,C级达人
22970359,F级达人
23710534,F级达人
25266503,D级达人
27418794,F级达人
27547060,F级达人
28205180,本月新增达人
28244009,F级达人
28679255,F级达人
28777484,0交易达人
29779873,F级达人
30061707,F级达人
30108911,本月新增达人
30766056,F级达人
33191587,F级达人
33231371,0交易达人
34394692,B级达人
34649922,E级达人
35096645,E级达人
36100805,E级达人
36235155,0交易达人
36270443,E级达人
37928667,0交易达人
39280075,本月新增达人
40300195,B级达人
40540525,0交易达人
40952276,E级达人
41849407,E级达人
41884404,C级达人
42674510,0交易达人
42875038,F级达人
43064131,A级达人
43286919,F级达人
43341595,F级达人
45331757,F级达人
45484255,F级达人
45936294,F级达人
46783908,S级达人
47106151,F级达人
47812360,F级达人
48254272,F级达人
48999962,F级达人
49832807,F级达人
50392288,C级达人
51521993,F级达人
51605810,本月新增达人
5173910,E级达人
5446916,A级达人
54574524,E级达人
54635774,0交易达人
5466299,F级达人
5580093,A级达人
56374999,E级达人
56532327,F级达人
5772279,B级达人
6291552,F级达人
65073798,F级达人
65438895,0交易达人
6585724,F级达人
6657793,F级达人
6665234,0交易达人
67967513,0交易达人
68159297,C级达人
69023131,F级达人
6975101,E级达人
6997634,0交易达人
72451561,F级达人
7332625,A级达人
73459776,F级达人
74872595,E级达人
75391547,本月新增达人
75541002,0交易达人
7782072,A级达人
78361024,F级达人
7915480,F级达人
79939310,F级达人
84223707,F级达人
84735850,F级达人
85086204,F级达人
85195554,0交易达人
8761919,0交易达人
88456306,F级达人
89375849,F级达人
8966194,C级达人
91223451,0交易达人
91978212,F级达人
95408289,F级达人
97267300,F级达人
97274837,C级达人
98528207,F级达人
9874004,A级达人
9929419,0交易达人
0,S级达人
10066329,A级达人
101045679,F级达人
105465033,F级达人
10769682,F级达人
107761060,E级达人
