user_id,user_level
0,S级达人
100604794,F级达人
102836580,本月新增达人
10906184,0交易达人
112709687,0交易达人
112800654,F级达人
113209454,E级达人
113244803,F级达人
11424340,本月新增达人
115663616,本月新增达人
11604402,F级达人
116485678,本月新增达人
11720638,E级达人
117500893,C级达人
117560552,F级达人
118277352,F级达人
119428903,A级达人
12012370,F级达人
12219990,F级达人
122364532,0交易达人
123609206,0交易达人
12369902,本月新增达人
124543957,F级达人
12568554,C级达人
125687599,F级达人
125756871,F级达人
12680248,F级达人
131550319,F级达人
13340086,E级达人
136340867,0交易达人
13657894,F级达人
137510527,0交易达人
137904994,E级达人
13937252,F级达人
139630096,F级达人
141427876,F级达人
141550203,D级达人
143814295,0交易达人
143966718,F级达人
144329916,0交易达人
145930745,E级达人
148858265,F级达人
15242147,E级达人
152557848,F级达人
152739906,本月新增达人
155644084,0交易达人
155940744,E级达人
157293274,0交易达人
157696429,C级达人
158072424,F级达人
159302786,0交易达人
159397327,F级达人
16222850,B级达人
16282723,0交易达人
16378442,F级达人
163968856,0交易达人
167181371,0交易达人
170837309,F级达人
172926242,F级达人
173450145,0交易达人
173722492,0交易达人
174231854,本月新增达人
175300538,本月新增达人
176108301,本月新增达人
176478973,本月新增达人
176557446,本月新增达人
176618841,本月新增达人
21254299,0交易达人
21642759,C级达人
22052124,F级达人
22316125,本月新增达人
22672014,F级达人
22692356,C级达人
23828572,C级达人
24115168,0交易达人
24170019,0交易达人
24759856,E级达人
24976309,B级达人
26173544,E级达人
26793325,E级达人
29178331,F级达人
29583484,0交易达人
29783653,C级达人
29832374,F级达人
29966154,B级达人
29977371,E级达人
30659105,F级达人
31518969,B级达人
32068195,0交易达人
33283472,A级达人
33344186,S级达人
33759217,F级达人
35797664,0交易达人
35998492,F级达人
36331484,B级达人
36648695,A级达人
3684025,F级达人
36874644,D级达人
37163074,F级达人
37304326,E级达人
37360928,F级达人
37584192,0交易达人
38838573,E级达人
40597892,A级达人
40864956,F级达人
41106629,0交易达人
41325400,E级达人
42076398,E级达人
42718105,0交易达人
43052982,E级达人
43100872,本月新增达人
44710180,本月新增达人
45706716,0交易达人
46360758,F级达人
46367974,F级达人
46785036,F级达人
47994793,0交易达人
47994860,F级达人
49142511,E级达人
49415205,F级达人
49587912,本月新增达人
50305298,F级达人
5073616,0交易达人
50837641,F级达人
51043360,F级达人
51354609,F级达人
51428004,F级达人
52261487,E级达人
53004064,F级达人
53203594,F级达人
54838357,0交易达人
5668005,F级达人
57464752,本月新增达人
5952722,F级达人
6005710,F级达人
6113265,A级达人
6164274,S级达人
6190977,F级达人
63956552,F级达人
6494942,0交易达人
65438834,F级达人
65866684,F级达人
66251628,F级达人
67103612,E级达人
67449958,F级达人
69432095,0交易达人
6983403,F级达人
7309080,A级达人
7332625,A级达人
73334832,本月新增达人
73568692,0交易达人
73738220,F级达人
76758387,C级达人
7689530,0交易达人
77913952,F级达人
78183754,本月新增达人
81692723,F级达人
82021286,A级达人
83508845,0交易达人
8356223,B级达人
83664783,F级达人
8512815,A级达人
85342513,0交易达人
85389633,F级达人
86036417,0交易达人
8615837,0交易达人
86571769,F级达人
8754782,A级达人
9312129,E级达人
93123327,E级达人
9339908,C级达人
9429627,F级达人
94493542,0交易达人
96033404,0交易达人
97621587,E级达人
97972502,F级达人
98707297,F级达人
98859371,F级达人
10003458,F级达人
102601538,E级达人
103443431,F级达人
10374509,0交易达人
10410430,F级达人
104798878,F级达人
106482452,C级达人
107309020,F级达人
10751631,D级达人
109002395,F级达人
109481781,0交易达人
111263101,F级达人
113086377,F级达人
114566612,本月新增达人
114920216,0交易达人
115921857,F级达人
117260178,F级达人
121849228,F级达人
12326414,E级达人
124537258,0交易达人
12491485,E级达人
12642419,F级达人
126520016,F级达人
128406353,B级达人
129877930,F级达人
131379005,E级达人
13145615,F级达人
134981576,F级达人
135434066,F级达人
137718960,F级达人
13889973,F级达人
14001269,F级达人
14023363,本月新增达人
141149449,0交易达人
14495986,本月新增达人
145021072,B级达人
145204087,0交易达人
145356922,F级达人
14663861,A级达人
150178648,本月新增达人
15114206,C级达人
15168696,A级达人
15293212,F级达人
154148862,F级达人
15493068,F级达人
155114016,0交易达人
156411868,F级达人
15809640,C级达人
158779579,E级达人
15971939,E级达人
159860778,F级达人
16012061,F级达人
162792037,F级达人
163381246,F级达人
16349881,B级达人
163649574,F级达人
163771195,0交易达人
16612298,E级达人
166430805,F级达人
16664225,F级达人
16695923,C级达人
166977051,E级达人
167174230,F级达人
167829825,0交易达人
170463109,0交易达人
170612689,F级达人
170629630,E级达人
17236442,0交易达人
172513170,C级达人
173817837,0交易达人
174336245,本月新增达人
175457738,本月新增达人
175685099,本月新增达人
175766512,本月新增达人
175773019,本月新增达人
175862473,本月新增达人
176043638,本月新增达人
17739557,F级达人
18243844,B级达人
18733411,本月新增达人
19651271,0交易达人
19665641,E级达人
19805819,C级达人
19989892,F级达人
20846744,E级达人
21213119,C级达人
22187817,C级达人
22416619,C级达人
25036018,C级达人
25274260,F级达人
25468048,0交易达人
25501388,E级达人
25602076,F级达人
25828603,E级达人
26620819,B级达人
28514443,0交易达人
28874875,0交易达人
29150392,0交易达人
29243229,B级达人
29425890,A级达人
29774626,F级达人
30025087,F级达人
31838923,F级达人
32138076,A级达人
33256331,F级达人
